"cov0","cov1","cov2","cov3","cov4","cov5","cov6","cov7","cov8"
1,0.209897873536003,-0.572135768047645,1.01752444946584,1.25771829457652,-0.0888316864085441,-1.39046786950271,-0.0418768263154863,1.10272630271035
1,1.23743989980985,0.784821287206299,-0.834156342930159,1.13371861663651,0.336505411327852,-1.83712567493555,-0.0468020052288877,-0.0114791315252077
1,-0.0100856251825038,-0.0121066578757086,-0.606499130527697,-1.31943027144896,1.06137322346304,-1.42026551215587,-2.34886775032547,1.87822127521803
1,-0.0680287217764816,0.837987326786451,0.930954368329862,0.936021110816996,-1.04960066578804,1.89437885604848,0.330699807258572,0.0388528419899513
1,-0.256902618892162,-1.76218461991609,0.456575524742961,2.10893453497515,-1.53046008178233,-0.2983057723419,2.70094200443407,1.08147505830652
1,1.62512873875913,-0.744569440136483,-1.2375489365208,-0.401006524821406,-1.53388298962982,0.0284022406309647,-1.74142977193409,-0.119637948237972
1,0.205917949212231,-0.491884077870725,-1.88980870377038,-1.14901080153411,1.04485021950258,1.19740681433098,0.046181723124147,0.584538919622753
1,1.38455122640108,-2.14111410564501,-0.294570620680468,0.292914637490116,-0.386918999753971,-0.124073722624033,0.711139355901071,-0.0959896746472331
1,1.36457246569686,1.13472422218382,-0.367257754336452,0.40045506757211,0.303963653157937,0.282027087940021,0.607350555211932,-0.364737397500011
1,0.6471914291078,0.157380818756815,0.937743203653636,0.342585069544104,0.479670209042625,2.25594239761547,-1.33720239469532,0.902850177263483
1,-0.256385872011332,-0.321339471529215,-0.495046902194335,-2.38500122149253,-0.309362598132262,1.1076081218211,0.473048762480775,-0.245468764663044
1,1.33117440936511,-1.03957794580286,-0.13026884719898,-0.542670254542244,0.542909934558594,1.1801263012393,-0.454545229792608,-0.789728228712113
1,0.974170766537895,-0.845363826045832,-0.892298694506879,0.578256349509306,-1.54073071135303,-0.0605381490713077,1.22310286683058,-1.52807197812459
1,-0.921899235149672,-0.669674820904785,-1.30148531904394,-0.177521736223644,-0.797842492328737,0.223251282106234,-0.760175601827498,-0.178643621466273
1,1.31497392326859,0.444777365165082,1.84078527137855,-1.00070619699879,0.245068432728915,-1.12318815469374,-1.24052415972996,0.155142072560314
1,0.193842432758643,-0.609140019006511,-1.17501187035198,0.129258914773006,1.73776231258984,0.533037903135456,-0.56992698579879,-1.31874427005064
1,1.12076409904904,-0.861698282862188,-1.19179126494314,1.92701511823979,0.47501673732179,-0.0654364198726299,-0.152080626963188,0.591125505362958
1,-0.742577799358005,1.26792532686186,0.227640194424389,0.14742749071425,-1.55778039816421,-0.774485385075365,-0.0825696493652414,-1.36372678144539
1,-1.49360977204536,-1.24222188365287,-0.202250907698907,0.63749742730313,0.395063116420047,-0.232177536556986,-0.201710786225729,-0.543853349772543
1,0.923920994826263,-0.0447168743621142,-0.810137648585034,-0.420846940074135,-0.909372389407924,0.124026437160369,-1.04964665820327,1.13929590253366
1,-0.381812168924293,0.973866955587131,0.75811987330182,0.708403772901202,-0.386957336157852,0.917572741902354,1.06943574359843,0.148493157725727
1,-0.19908878391342,-2.57200388783385,-0.132215297956822,-0.968305400515721,-0.51300032320818,1.15962317896307,0.491840811268671,-0.607038042150405
1,0.999195972847212,0.0599491502193005,-2.09861086693288,0.420099332605434,0.457625497425328,1.91823627061436,-0.00975684541101935,2.3015685748711
1,-0.445131913588268,-1.1462780424178,-0.192428665651075,0.00308686774919967,0.509339401205657,-0.285327055386078,0.197570846756524,0.271609779119357
1,-0.622215377974674,1.44209710640729,0.556996854005008,0.404164637544056,-1.6849139772998,0.723014272618137,-0.772409014506921,1.85555990203153
1,1.42178029509264,-0.606788973519062,-0.119776009792557,0.725566628851996,0.40494751225666,-0.941917723906112,0.107344970305445,-0.301746275159858
1,0.222802614518944,1.01212024715001,-0.550150862984476,1.01588259170614,-1.22100552630699,0.91611519926975,0.235376268925648,1.30736531658516
1,1.3689626887498,0.319702181637729,-1.26599051783029,-0.448848805876371,0.39280738731887,0.0260007588937771,0.402866608386361,-1.62738436156598
1,-1.70598851602245,0.897336812650643,0.502446922684054,-0.570558008447333,0.0044324949479744,-1.61048436713088,-0.673209184424748,-1.96029119687626
1,-0.81147507043689,-0.0471869643317885,0.772829443092082,-1.82876945517605,-0.069263928272425,0.288276694484753,-1.19369005270093,0.252561077059801
1,-0.853930882469218,-0.265740785019796,0.493254282408079,1.01710455603702,0.291739464404284,0.454655893661633,-0.48898762766844,-0.816512087047095
1,0.137492186024911,2.52362420222032,0.747489917413399,1.07384100390015,-0.928939376982123,1.22135684869074,-0.816930392252365,0.185374849686662
1,-0.352033377173011,0.0841162558544435,0.251935955645667,-0.362277155418312,-0.422815162212313,-0.252592273084988,2.62802040376553,-0.850847725414068
1,0.782347463268872,1.53745556234038,0.818369354283607,-0.853936834956159,1.02446234765345,0.315757661010682,0.246641414021179,-0.803385733322673
1,-1.81878439950556,0.461613972467837,-0.87833020813592,-0.402266424753817,0.174813800840088,-1.17133147455137,0.681433266547444,0.417653580061083
1,-0.649244727884603,0.356485522273538,-0.244771172330245,0.873260684649026,-0.160087938249608,-0.714440425896028,-0.533859740054797,0.810897610166956
1,-0.607960802306728,0.732741856090004,0.490363217029206,-1.05012932736974,0.464834645555175,-0.584905188799611,0.0903985537206009,-0.677473355013499
1,-0.0466360298948297,-2.2621174071586,1.02019761364726,1.13743638040373,-0.395884238872568,0.943617144145744,0.0123675196087183,1.13878527003924
1,0.484938656259661,0.879331646257923,0.599980806295646,1.80997700155255,0.00967253143716251,-0.430655759070592,0.774764944670517,1.6789071988675
1,2.06883496335948,-1.24537122626936,-0.320948410773541,-1.44232145825109,0.536904922699446,0.660187996297258,-0.450952198401869,-0.584262258719456
1,-0.58013895218643,0.811245823073348,0.302925080393392,-1.15047650991717,0.159336501644886,-0.854318652169963,0.359900316807815,-0.212865993062822
1,-0.53448610796936,0.394757314451187,-0.449270609463695,1.22394164728882,-0.372492421297915,1.20508891147271,-0.535563545917221,0.202787525078099
1,0.753525198541293,0.810021455887977,0.0649653428270593,-0.0357920645250577,-0.488376707062459,-0.176223120206897,0.317533711503463,1.28972562738799
1,-0.125075377444434,-0.812590669990237,0.418160836547927,0.333232268272042,-0.640808168212489,0.967076658696029,-0.538405012223088,-0.957749226314096
1,1.42713421065195,0.475027414152727,-0.0563459358393456,0.609123723627588,-0.624189484154502,0.443802544719232,0.330228033893186,-0.582081416257355
1,-1.06684348419326,0.311337860157252,-1.36440893159946,0.725763737593051,-0.42322195936198,0.740972525060344,-1.27747384150821,-0.3574387576554
1,1.13367870013777,2.31536777410694,-0.292358178702751,0.78255069961399,0.0225330687994167,-1.68841088623014,-0.156199464771995,0.775609034016356
1,-1.3187756172964,-1.30837460253394,-0.407436019743116,-0.345498014409143,0.752530016897155,1.0110910257949,-0.625216029315208,0.518737106682157
1,2.16456734663522,0.773095867459714,0.467944004557609,0.671305440678505,1.2456428713285,-0.00881952246807133,1.36373752674109,-2.19064716105237
1,0.171061983411912,0.435538240328472,0.459354267699784,-0.324012373252538,-0.656821037124944,1.63880504968826,-0.090939813449024,-0.790439374249906
1,-0.203507453315978,-0.379950856786273,0.386371025375031,-0.901803114046222,-0.924441280362051,0.263992686776862,-1.10219704226191,-0.309804024713954
1,-0.374420977300067,1.03695519359862,-0.269669827500422,0.280340386178538,-0.72648894504264,-3.43620123647686,0.206019646979086,0.308181643478557
1,0.953117433594205,1.04216866927494,-1.29407948492634,1.27658879809371,0.51388895280704,1.26946066630516,-0.803855417765476,-0.140106974776303
1,0.578350346480832,-0.68336538088759,0.798653128308685,-1.57982718459163,-0.351963205232303,-0.733072580404623,-1.97634270688966,1.92677512959091
1,-0.141178980321471,-0.0379730129574293,1.2048163552899,-0.31413893367166,1.10854166819892,0.322240516231647,-1.86086888917147,1.04436498110693
1,0.199220230301957,1.25839497816177,-0.436988744284049,-0.659080995217231,0.940506002191215,-0.72305844493429,0.292998320034412,-0.53231255506722
1,-0.465527163096706,-0.815981955801741,0.736704159012777,0.795174634585534,1.10985997380461,0.0696138452489303,-0.0690847441191159,-1.2746493600127
1,-0.953755068201131,-1.05357398044396,0.643287700875951,-0.20328379910624,0.467904324242119,-1.39800551615865,-0.933709981072197,-0.732203068213213
1,0.221752280429641,-0.324948750054901,-2.15820504318658,0.831010386165434,-0.308804293226311,-1.1168164947904,-0.65483315556453,0.886840914552491
1,0.780108873906714,1.6352485281344,-0.655646686017678,0.469949906366622,0.343196171723662,0.0686094916130659,-0.229715292406668,0.0761066641766896
1,-0.345725067973726,-1.48583366717798,1.03863853031691,0.70234070386986,1.77066397191571,0.531220872879278,-0.737581354804115,0.334625211610939
1,0.280579078685656,-0.715617440471347,0.521343129353041,-0.0111476396463256,-1.37056940893057,-0.505063382487182,-0.329079360380552,0.957266747429913
1,-0.651492703753168,0.676839228663671,0.321670633589825,0.210632513548591,2.30489825817764,-1.40908727620195,-1.26499035124194,-1.27660229824716
1,-0.786523062921271,-0.51347573669534,-0.322915223045912,-0.628429123004149,0.0033223652582331,0.179890339184976,0.961714463303602,1.12278444179714
1,-0.017815850227719,0.181278421687735,0.554795126807242,0.750155600888716,-1.57975658916883,-0.287316437515118,-0.614493562955298,-0.83740628201402
1,1.36320184787942,0.503359704944496,-0.871854103721038,0.972419217555505,1.62026619472842,0.492264706543867,-1.0873443821924,-1.4041190962171
1,-0.185413237740115,0.317966562437078,-0.906633410741644,-0.198317397552804,-1.97879901344426,1.77210425206106,0.536366065427541,-1.07632692014234
1,-0.557428615745957,-0.444320836106468,0.444549145729807,0.308727581343854,0.679880136945978,0.410838445552466,-0.249102563442258,0.153379277901498
1,-1.48178470841763,0.236048165990562,-0.773126508844963,1.79596207717384,-1.22581090411599,0.470055611715277,1.61367337648292,0.735795504375318
1,-1.02992559593784,0.738253303624363,-2.0599828410379,-1.63911317292984,-0.121230130733322,1.7969042732032,0.649181482142058,-0.724276505499552
1,-1.31238246034643,-0.0220376531612313,0.864644172200493,-0.342986467668324,-0.0901990486425081,0.904230267072874,-0.86794867172261,-0.571587542832341
1,-0.829280463684843,0.262345895313653,0.75241884505853,0.248332476874691,0.345722282459835,-0.264794097968973,-0.617951718644493,1.82868400852794
1,-1.13094168629335,-0.317259264509899,-0.555793575431028,0.617761111758736,-1.07705686106443,-1.1730819338678,1.12472066982859,-0.366039569442195
1,0.415944178542582,1.29145066445739,-0.165149538173673,0.23856517941937,-2.07513648894704,0.187993386746638,0.76648808014908,0.112412594905416
1,-0.172675594033715,0.935161609210514,-0.0602087956020092,-0.712512084064003,-0.0067404336149531,-0.385970944598603,0.508299174566564,0.264061067222853
1,-1.28260339426633,1.09460735173143,-0.585732662797849,0.044085503583235,1.65288675793606,-0.353971100386178,0.954388731860251,0.144975252493639
1,-0.787766193527089,-0.445241831891234,-2.29471713729028,0.438725805089445,-0.507063901002146,-0.129646196563323,-0.759492521065107,0.0906113552904923
1,0.199638598243403,2.17440144948828,1.60417736236227,-0.248092418586286,0.92824646024732,0.379877018620928,-1.40904195286442,0.365489108869601
1,0.669785686617067,-0.049137585341535,0.796052422939178,1.32431795099237,0.234736543394982,0.491537916884354,1.62088501246212,1.18033466848099
1,0.745252586859987,-3.05568183431518,-0.877004252370658,0.385977665013997,-1.5492215965991,-1.05021142202092,-0.375649056215511,-0.302441835451709
1,-0.0130228000246642,-1.26085898955814,-0.559780648042759,1.36922690518935,-2.06201123051786,2.05673735078188,0.959177335142021,0.680011110702924
1,2.43963803478788,0.956079505815875,1.33254746044609,-0.244144492173069,0.330532595410228,-0.0743764991134077,-1.02451741006031,0.703095984834307
1,-0.560338464652504,-0.337872356841073,-2.34685618626956,1.24350556640194,-0.501719700867869,1.24290489544625,-0.851206136949342,0.769913091924116
1,1.03466779775945,2.83565843533162,1.01542273683104,0.631589768367539,0.159127156102765,0.999299399306958,-0.15152968498859,0.847536407167214
1,-0.250806549378322,-0.274723560989678,-1.46480483732053,-0.818345694527328,-0.102445969611737,-0.139930840958012,1.24577018323657,0.263541626257131
1,0.742006930096999,-1.15904757694679,1.56768072944738,-0.475964166725487,-1.56463454804158,-2.5633310959325,2.21357574466456,0.379782404116964
1,-0.0832407448599497,-0.628936095245604,0.0650217494737303,1.24945699092762,-0.546029533176501,-1.30778189512867,0.214712175777518,1.56102725149581
1,-0.332246009522054,-0.129777880539633,-0.15992628191617,-0.529123541780816,0.0242309492221777,0.305185341611905,-0.489106082760201,0.994523130401451
1,-0.0736029976858601,-1.90593671789347,-0.876087055179487,-0.616523977410156,1.78067059917863,-0.750161023908571,-1.03740403884123,-1.45284436027465
1,0.0818224190127848,0.543372597452621,-0.581474561273039,1.01692518695333,0.0580863358514045,-0.60755529326587,1.16532136929764,1.50024459324822
1,-1.74532052792501,-3.30630776127271,1.26440606017811,-2.19510829166631,-0.223282488662949,0.212010525914244,1.84137074043523,0.983282154607249
1,1.64057492223522,-0.770598305828227,1.19079092929314,-0.580410517406644,0.558220359237294,-0.735991525716462,0.440211176713939,0.727419145835434
1,0.836518873337037,-0.595052050582187,-0.0897464211522999,-0.507695048112501,0.624638348785745,0.755816578701556,1.16087585335355,-0.64953649755455
1,-1.09777748865957,0.142185498133359,-1.09366292223111,-2.30191500447469,1.04612398466858,-1.03948220999156,-1.12462290121122,0.0847614615565276
1,-1.74722552639734,0.294177844762967,-1.06143458125273,-0.749158635425405,-0.037155684821937,-0.450505469540165,-0.550952009259335,0.789235974806507
1,0.476699195230079,0.214432583846459,-0.807668487117793,-0.221146824251779,-1.30815231830709,0.00554804786143453,-0.670350659830869,-0.229927761985504
1,0.80366224272213,-0.975751038867609,0.562018827921218,-0.405660648716388,-1.32822825722413,0.0228314828364587,-0.662236778343567,1.70000440776944
1,0.928139409996799,0.00520289581533696,-0.19155548660892,1.05520717021765,1.80032400719043,0.646118720926568,0.772199073949275,-0.064287750983472
1,0.350516408653065,0.586163566307601,1.09293334230356,-0.211416373121066,1.35298723346745,-1.02920628974548,1.88022902276028,0.235220986403943
1,-0.0821154850075797,-1.00562033308386,-0.771172614598758,-0.628451332828292,0.138653859731201,0.521652788255105,-0.0645762890796292,0.649131514859333
1,0.472586980243519,-0.135196576101706,0.877526862440547,0.116738435118242,-0.67112086679357,0.700650648236964,-0.538840470815207,0.195511821429767
1,-0.78745381059741,-0.173591554075248,-1.2631052592007,-0.45609474375763,-0.800540129176388,1.12568301255596,1.19903199060693,-0.855471742538955
1,-0.587813098614757,-0.492907641324066,3.01588332214868,-0.474337745734382,-1.56410591168709,-0.839570564798271,-0.173380986654743,1.56271006078365
1,1.80484088873867,1.11393758689323,-1.04389833785894,0.53698743596261,-0.806266432827759,-0.781218401262429,-1.23767926141868,-0.760011802026571
1,-0.703103129455695,0.240137837808499,1.88969833701108,-0.401727252023731,0.542557989152027,0.0612177938937973,0.128759709787114,1.00072398962478
1,-0.101936749739794,-1.26082640246289,0.481222756811559,-1.82894633847692,0.467490818181802,-1.7083578097227,1.18801754317854,1.4573964730458
1,-0.995908004137744,0.714472959832427,0.463721784285478,1.66785588648872,2.86289133491623,-1.63642356026467,1.04047231108855,-0.724596087235178
1,1.96861779259467,0.425750680268202,0.976856020647063,-0.819923940409712,0.331219707694986,-0.2644395386036,-0.438150870386849,-1.39436935034149
1,-0.312554810496438,0.985766598066539,0.00982191609678963,-1.12598491967393,-0.0912745168733046,0.302723091059713,-1.68361406915856,1.05398054325784
1,1.03961068144527,-0.459762041338783,-0.497248578286048,0.514746515787751,1.84719493658793,-0.44418085151523,0.511741399915879,-0.811039191339606
1,1.05462934428702,0.923107024420789,0.178281527481091,2.32727843073322,1.42342586525262,0.528000391131229,1.34413726044588,1.00957191797593
1,-0.935546667235277,-0.96496994955776,-0.890779366116987,-1.074246679851,-0.916448901973867,-1.2946263258119,-0.698148772931188,-0.543701447496839
1,0.395762076935634,-0.471512748362661,0.500890244717607,-0.683080490840881,-0.738717861075541,0.0355492239387486,1.3797664543485,0.434178951137843
1,-0.577724857052412,1.82765523998717,-0.0561041800377358,-1.00604662812389,1.2060172256364,-2.4124706450923,-1.12841147803154,1.12311954754617
1,-2.42216695526768,0.582511135043959,1.54693794084162,-1.65635541149412,-1.57414600085783,0.559646185219954,-3.61388816197765,1.17077510807257
1,1.14767661425561,0.815625921521784,-0.208309116614719,-1.73423603091574,0.847302014395886,-0.737478041572162,-0.949019061807892,0.618574617246559
1,0.724925766918613,-1.49492774026363,-1.17041391874501,-0.410861088423152,-0.266287633729629,-0.36169091845971,0.0183710313874532,0.416883018055759
1,-0.959655791589928,-0.266835485120295,0.0996949436010429,-0.0792061601852746,0.518283112528515,-0.141088966880874,-0.648480519079179,-0.825778868518685
1,-2.00227214760995,1.44009856360624,-0.460701444998216,1.90553921282344,0.857713977418569,-1.01610864636785,-0.351590642047895,1.04904700378964
1,-0.567774639054873,-1.59321564646667,0.131710245690756,0.076144241005002,-0.869241736077974,0.247550351579707,-1.56274251408027,0.0369169354157517
1,1.03549096813719,0.373253838902359,1.01621165296369,1.96259289358374,0.359505844785308,1.91231014411537,0.381735256091179,1.45629697809244
1,0.605300921718504,0.298906125553965,-0.958317107812662,-0.8652943605732,0.387906363177074,0.654066074903995,-0.347072323954324,-0.456197481772115
1,-0.0492390009152067,0.771546938411077,2.22351868223192,1.50212285599141,0.324740167455613,0.62726955882795,-0.841546126868765,-0.22748394269634
1,-1.69429474041394,-0.372700440527876,1.09811208376966,0.820396223009883,0.20177740817451,-0.432669767132742,1.3583859577934,-0.149319473672503
1,1.28652730002426,0.137033326013781,-0.252555701843233,-0.752554352732507,-1.79795606198594,-1.44496991069199,0.073667606351043,1.36150830652732
1,1.06770258743527,0.993621789688675,-0.825106114382007,-0.494126019313861,2.37829798121858,0.531799159842846,-0.945806624254897,-0.61601324193208
1,0.777627409563406,-1.71411407690231,0.61132405153119,1.48080126417768,0.0122347797095874,0.243235841429894,-0.337848703284695,0.24518244105569
1,-0.835585759014462,0.471886622127191,-2.0099755880258,-0.456911495703819,-0.127409313318419,-0.594076382508855,0.14652960100822,0.0871494734639772
1,0.677201070272827,0.230391338192214,1.3367641352346,-0.463466209231838,0.611139583558635,-0.472397646605975,-0.786962010514928,0.535653333429005
1,-0.70997971936962,0.243914463109174,-1.20835896098945,-2.4021268437383,-0.378735075732247,-0.773318386285202,1.06346478850966,0.63607887103354
1,-0.4281947469059,0.939998336798599,-0.179410006474111,-0.862708268017834,0.278431055870413,2.0660597120392,-0.346524797498006,-0.209353083643531
1,-1.19784784127336,-0.247555565402009,-0.226925231757408,-1.98969517626208,-0.409932314500413,-0.608040687675604,-0.686472269965445,0.679373087279466
1,0.438356341625566,-0.92245593985108,1.90704777155717,0.480931329298583,-0.499427078594611,-0.256479301717275,-0.85876738917965,0.757862952617112
1,-0.497211333233854,0.826367301514278,-1.61425602058373,1.63776599122492,-0.39956058030945,-0.32822541157726,0.903977920371252,-1.55516191812068
1,0.974201537816226,-0.577067816882672,0.525019090881684,1.36087469245644,0.10086935040027,-0.575971844521456,-1.38727236581402,-1.46405891168006
1,0.940275811188693,-1.90709520926246,-0.84777334689856,-0.583738970209737,0.693986861195243,-0.12959030463009,-0.4472134881611,1.10020883564042
1,-0.80652536392688,1.4841989676957,-2.3502114712932,0.192925973989207,2.46216630258053,-0.326746958504927,0.284662184729653,-0.209602332908144
1,1.62355883727755,-1.61746222367851,-1.30020103386689,1.2777309847016,1.07311327312786,-1.6498734902235,0.744027363571627,-0.0313074377344303
1,1.45357331962636,-0.443348129524472,-0.774879488672152,-0.0249658577951662,0.172109844121554,0.258083346149841,-0.741077818264302,0.370617123533843
1,-0.463034285427912,2.35692277326677,-2.14967726026061,-0.197865043290099,-2.33744699873062,-0.621801271740437,-1.06622628112883,-1.772138211908
1,0.60329703373699,0.866743769672545,0.659896942653048,-0.485637571152559,-0.404942294056548,0.888962543878381,0.0803537030139519,-0.672435051081974
1,-0.84899901007067,0.740763380966907,-1.86378369923926,0.8739615687311,0.160398152074575,1.40983285530732,-0.102305075144251,0.623789923462784
1,-0.693831614615468,0.297670096336553,-0.295491900840015,-0.769630598478326,0.698904447908879,0.330768946817507,0.281845830123215,-0.177722340202473
1,-2.12797086191817,1.11613634007828,-1.29002086345821,0.461112779022434,-2.71593545612493,0.503517460319296,-0.408281660675367,1.18365011340548
1,1.16977266717257,-1.15628842840935,-0.104696773161036,0.541277046201546,-0.929252567987397,0.212526715643945,-0.153341367424547,-1.05297346525166
1,0.388384093690951,-0.332333765462269,0.739188786091124,1.36450732616137,-0.853086727652945,-1.43283977346347,-0.224536273019759,0.162488298781504
1,0.541891631840896,-0.431732223583582,1.20529206738854,-1.17145682689317,0.435409342594393,1.12529764092468,0.090468248053814,0.747032055868829
1,-0.925995909684634,-0.337793841935227,-0.326457660831235,-0.712989782023149,0.323300085998754,1.00091729426449,2.04522568390147,-0.0709614909433811
1,-1.43759312017531,0.994653715815897,0.0942776957108478,0.418240840577154,0.345384743865734,-1.3135359190375,0.24323351617266,0.118076883158632
1,1.04218449448533,0.411304450231456,1.74063992813191,0.554496812717202,0.112213182237149,-1.25814252133899,-1.91618077235923,0.43914783653218
1,-1.55979344852706,-1.38707628430143,-0.224821246964552,-0.313772464726671,-1.09952089327258,-1.99033603202719,0.793807084572029,0.0378992990014848
1,0.0537823764996347,-0.591273511316145,-0.149465356915756,2.37328313768542,-0.371965378810988,2.27133490610965,0.277498519206461,-1.18373824685642
1,-0.763733390736676,-0.0928670142832565,2.16285711056812,0.0053164285861255,-0.763523231580902,1.02062242027395,-0.235414431646962,-1.13492304618162
1,-0.201086991908753,-0.260347515684202,0.0872100368273679,-1.2859074842456,-0.894634419119649,-1.39315800460567,-2.31661840612891,-1.5403537831855
1,-0.247553158538272,-0.951727936522832,1.8805745761762,0.954354032519348,-0.209979939771477,-0.175704504241539,0.282979932185748,-1.12488946011809
1,1.88846092024875,2.11349828605286,1.67130461376308,0.0898470907680233,-0.0431162288761715,0.951286326602034,-1.38645050249524,0.200018406299128
1,-0.45773582948485,-1.22741411433367,0.893268433426978,-0.970284284020079,-0.324545359188014,-0.760343000427881,-0.365568132000538,1.65124237211975
1,-0.578079927807271,0.0646765494503079,1.26901701116765,-0.461549848950051,-0.687896476376661,-0.204345362846098,0.323268559219133,-0.407429941713793
1,-2.29392578362269,0.892247367472456,0.00514916003462879,0.291390291692541,0.158440854770125,-1.05682508587276,1.27502299270101,2.48583363009239
1,1.77141133594399,-0.4019331860358,-0.414122016031221,-0.467794105283027,1.11119459070672,0.672086656552829,1.83394967005733,-0.286541312461138
1,0.11009828392162,-0.40284896297813,0.736099169272559,-1.84874475254463,0.168844905776475,-1.80102904919535,0.221131483253261,0.618808559221645
1,-0.418440802830931,-0.148182898804451,-1.29607101301532,-0.760280995977557,-0.304550100539482,-0.728115922194965,0.102427118085109,0.610613477233802
1,0.681934368277197,0.419491331000888,0.943656613846607,-0.665079102943927,1.22894166479784,0.247947763257319,1.46791727828291,1.50511511539716
1,-0.789606255799074,-0.416799282328702,1.22504159597426,0.14357092268098,1.27200405409902,-3.44120524752768,0.603823744194944,-0.546769309358443
1,-1.12818954639059,-0.832099552834902,0.919981535023982,-0.743223983928706,1.5298615172691,1.60585080920641,-0.0336611212271353,1.8432487362699
1,-1.02195865935719,0.367278505466668,1.41563264158774,0.881221696081081,3.23442819094074,0.353658961724268,2.02518879241797,-0.468067881444109
1,0.108840726360797,-1.93746931482513,-1.97148665250529,-1.75965474435128,-0.0602901706375832,0.122706768838756,-0.099041786252139,-0.928067698103474
1,0.429317684975732,0.66768569692565,-1.30567608697559,0.330126638642979,-0.677764063999465,-0.6555743908278,-2.37646679246671,-0.365759548571345
1,-1.63845522069295,-0.450625982057183,0.634884944763499,0.921593287166102,0.303817470360276,-1.92626399538483,0.737853683895457,0.394330753111081
1,1.99624851228241,-1.76443796250932,0.875232202053773,0.445360874633805,-0.186284769907728,-1.41598146462279,1.19027367253179,0.175770206159245
1,-0.703341329949648,0.295413786901699,-1.7925360291952,-1.53380358613128,0.9008048503835,0.758494559876319,-0.940287257135092,0.574535223956873
1,0.428026559169815,-0.584157251374599,-1.64946570737316,0.568525205134665,0.93154126139422,-1.93405921194383,0.506957399213658,-0.707259152988455
1,0.490321990441937,-0.432310326107207,-0.712871387999864,-0.505061004413859,0.490920989845945,0.406818642218589,-0.909379906097322,-0.691247866887303
1,0.300993269035875,0.0751569118196816,-1.32264775693108,-2.15890204592388,1.77723186547233,0.863797102911812,0.18165956042922,0.363950621353877
1,-0.149613174899689,-0.988596425132988,1.02492024259875,-0.176869660807628,-0.472801392796414,0.428269833477049,0.532945558849479,0.441357420292111
1,-0.676464827834147,0.088248774922934,-2.41487287313227,0.670604201104738,0.846282108983938,-1.94603585635018,-0.526351870791949,-1.67857002982379
1,0.035082060234558,0.336687067314676,0.267511148719332,-0.804010083640571,0.978932159893674,0.330990467139467,-0.330042881461558,0.683290166313974
1,0.619010323099589,-0.729961570448305,0.821086560338138,-1.8165711086017,-0.100594386337489,-0.14114116297386,-0.824451588909838,-0.466710216399723
1,-1.21150812409462,-0.503315603538199,0.31975420693661,0.960145652275936,-0.526576487776736,0.0847114604458617,-1.00832216557204,-1.18986274359563
1,-0.32161567135959,-0.692327610607438,0.7512178723253,0.27662192908788,-0.295333250468153,-0.372491601417872,1.19088328960355,-2.72379384094153
1,-0.635269644343445,0.272213119834458,0.968923028552535,0.515401520351147,-0.467446860889088,-0.0279062489020723,0.469902990792854,-0.412158458576175
1,-0.882245571492652,1.55187321149398,0.922589401979133,0.448781120578258,1.43588209948042,0.511852208070467,-1.4155283892835,-0.309265368390449
