"","spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30","spp31","spp32","spp33","spp34","spp35","spp36","spp37","spp38","spp39","spp40","spp41","spp42","spp43","spp44","spp45","spp46","spp47","spp48","spp49","spp50","spp51","spp52","spp53","spp54","spp55","spp56","spp57","spp58","spp59","spp60","spp61","spp62","spp63","spp64","spp65","spp66","spp67","spp68","spp69","spp70","spp71","spp72","spp73","spp74","spp75","spp76","spp77","spp78","spp79","spp80","spp81","spp82","spp83","spp84","spp85","spp86","spp87","spp88","spp89","spp90","spp91","spp92","spp93","spp94","spp95","spp96","spp97","spp98","spp99","spp100"
"loc17",6,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,4,0,0,2,1,1,0,0,0,3,1,0,0,9,0,0,2,0,0,0,0,0,4,0,0,1,0,0,1,2,0,2,0,1,0,0,4,3,1,3,1,0,2,3,5,1,3,0,0,1,0,0,2,0,1,0,1,2,4,1,0,1,0,6,0,0,0,0,0,0,0,0,0,3,0,0,7,1,0,0,0,0,0,0
"loc18",14,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,1,0,3,0,0,0,10,0,2,4,0,0,0,0,1,5,1,0,0,1,3,2,5,0,1,0,0,0,0,2,4,0,7,0,0,4,3,5,1,3,1,1,0,1,0,2,0,0,0,0,0,7,0,1,2,0,3,0,0,0,0,0,0,0,1,0,3,0,1,4,1,1,1,0,0,0,0
"loc19",16,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,2,0,0,6,0,0,0,7,1,1,0,0,0,0,0,1,5,0,0,0,0,4,5,9,0,0,0,0,0,1,3,2,0,4,1,1,2,3,6,0,4,0,0,0,0,0,3,1,2,2,0,0,5,0,1,1,0,10,0,0,0,0,0,0,0,2,1,3,0,1,7,3,1,0,1,1,0,0
"loc20",9,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,3,0,0,0,0,0,2,0,0,0,0,0,2,6,0,0,0,0,1,0,0,5,0,0,1,0,5,0,6,1,4,0,0,0,0,0,4,0,0,1,0,1,7,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,3,3,0,1,0,0,1,0
"loc21",22,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,8,0,0,1,1,1,0,1,0,7,0,0,0,8,1,3,5,0,1,1,0,1,2,1,0,1,0,0,2,3,0,0,0,1,0,0,3,1,0,5,0,0,12,5,6,0,11,1,0,1,0,0,5,1,0,1,0,1,5,0,1,0,0,5,0,0,0,0,0,1,0,3,1,5,0,1,6,3,0,0,0,0,0,0
"loc22",18,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,5,1,1,0,9,0,3,1,0,0,0,1,0,3,0,0,0,0,1,2,3,3,0,2,1,0,0,2,2,0,2,0,0,3,1,2,0,2,0,0,0,0,0,1,0,0,2,0,0,7,0,2,2,1,3,0,0,0,0,1,1,0,1,0,3,0,1,6,2,0,0,1,0,0,0
"loc23",15,0,0,0,0,1,25,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,8,0,0,0,9,0,1,5,0,0,0,1,0,10,1,0,0,0,2,2,1,0,0,0,0,0,0,1,5,1,7,0,0,3,0,8,0,12,0,0,1,1,0,3,0,0,3,0,0,7,1,0,2,0,9,0,0,0,0,0,0,0,7,0,4,0,0,6,5,0,0,0,1,0,0
"loc24",12,0,0,0,0,0,19,0,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,3,0,0,1,6,1,2,1,0,0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,4,0,1,5,1,1,0,4,1,0,1,0,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,0
"loc25",13,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,7,2,1,1,0,0,6,0,0,0,0,5,2,6,0,0,0,0,0,1,2,4,0,7,3,0,2,2,4,0,5,3,0,0,0,0,2,0,0,0,1,0,6,0,1,0,1,5,0,0,0,0,0,0,0,4,0,5,0,0,11,7,0,0,0,2,0,0
"loc26",17,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,1,0,4,0,1,0,8,0,0,2,0,0,0,0,0,4,0,1,2,0,5,3,6,0,0,2,0,0,1,5,3,0,7,1,2,5,1,5,1,8,0,0,1,0,0,5,2,0,1,0,0,6,1,1,2,0,5,0,0,0,0,1,0,1,3,0,7,0,0,9,1,2,0,1,0,0,0
"loc27",14,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,5,0,0,1,2,0,0,0,2,5,1,0,1,6,0,2,3,0,0,0,3,0,6,0,0,0,0,2,1,2,0,0,1,1,0,0,0,1,0,3,0,0,7,1,6,0,2,3,1,0,0,0,4,0,1,0,0,0,6,0,0,1,1,7,2,0,0,0,0,0,0,2,0,2,0,1,9,3,0,0,0,0,1,1
"loc28",23,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,2,0,0,0,7,1,1,2,1,1,0,0,1,6,0,0,0,0,2,2,7,0,0,0,0,0,0,1,4,0,6,0,0,6,4,5,0,11,3,0,1,0,0,4,0,0,0,0,0,2,0,0,3,0,2,1,0,0,0,0,0,0,2,0,2,0,2,11,2,0,1,1,0,1,0
"loc29",14,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,6,0,0,0,4,0,2,1,0,1,0,1,0,3,0,0,0,0,2,0,3,0,0,0,1,0,0,1,4,0,5,0,0,3,2,4,0,1,1,0,1,0,0,1,0,2,0,0,0,5,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,1,0,0,0,0
"loc30",24,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,5,1,0,0,7,0,0,2,0,1,0,0,0,4,0,0,1,1,1,1,5,0,0,0,0,0,0,2,4,0,4,0,0,3,2,6,0,10,1,2,1,0,0,5,0,0,0,0,0,11,0,1,3,0,6,0,0,0,0,1,0,0,1,1,5,0,1,6,1,0,0,0,1,0,0
"loc31",26,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,14,0,0,1,1,1,1,0,0,5,0,0,0,8,1,2,1,1,0,0,0,0,4,0,0,1,0,4,4,4,0,1,1,0,0,0,1,4,0,11,0,0,4,4,3,0,4,2,1,0,0,0,8,0,0,0,0,0,15,0,0,3,0,6,1,0,0,1,0,1,0,4,1,4,0,1,7,1,1,0,0,0,0,1
"loc32",19,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,7,0,1,0,7,0,4,1,0,0,0,1,0,2,0,0,0,1,3,2,1,0,0,0,0,0,0,2,8,0,6,1,0,9,1,4,0,6,2,0,0,0,1,4,1,0,1,0,2,6,0,0,2,0,7,0,0,0,0,0,0,0,1,0,2,0,0,14,0,1,0,1,4,0,0
"loc33",22,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,8,0,5,4,1,0,0,1,0,4,1,0,0,0,5,3,8,0,0,1,0,0,0,1,4,0,4,1,1,7,4,4,0,5,0,0,1,1,1,2,0,1,1,1,0,5,0,0,7,1,7,0,1,0,1,0,1,0,0,1,6,0,0,7,3,0,0,0,1,1,0
"loc34",20,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,10,1,1,1,0,1,0,0,0,3,0,0,0,4,0,2,2,1,1,0,0,0,5,0,0,1,0,3,2,6,0,1,0,0,0,0,5,2,0,4,0,0,7,1,12,0,5,1,0,0,0,0,2,0,0,0,0,0,11,0,3,6,0,6,2,0,0,1,1,0,1,4,0,2,1,1,8,4,0,1,0,1,0,3
"loc35",15,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,5,1,0,0,8,0,2,1,1,0,1,0,1,6,0,3,1,0,2,3,8,0,0,1,1,0,0,2,2,0,5,1,0,1,3,6,0,4,0,0,1,0,0,3,0,0,0,0,0,5,0,0,1,0,1,0,2,0,0,0,0,2,0,0,2,0,0,6,2,0,0,0,1,0,0
"loc36",24,0,0,0,0,0,23,0,0,0,0,0,1,1,1,0,14,1,0,1,0,0,0,0,1,6,0,0,1,6,0,3,1,0,0,0,0,0,6,0,1,1,0,4,2,2,1,0,0,1,1,0,3,4,1,2,1,1,9,3,3,0,5,1,0,1,0,0,3,0,0,0,0,1,7,1,1,3,1,3,1,0,0,0,0,0,1,0,0,4,1,1,8,3,0,0,0,0,0,0
"loc37",10,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,13,0,0,1,0,0,0,0,0,5,0,0,0,6,0,2,2,0,0,0,0,0,4,0,1,0,0,2,2,5,0,0,0,1,0,0,2,8,1,5,0,0,6,3,5,0,5,2,1,2,1,0,2,1,0,0,0,1,5,0,0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,7,1,0,0,0,1,0,0
"loc38",21,0,0,0,0,0,23,0,0,0,0,0,0,1,0,1,13,0,0,0,1,1,0,0,0,7,0,0,0,9,0,1,3,1,0,0,1,1,3,0,0,0,0,3,3,5,0,0,0,0,1,0,0,6,0,6,0,0,2,1,4,0,3,1,0,0,0,1,1,1,0,0,0,0,7,0,1,3,0,6,0,1,0,1,0,0,0,3,1,3,0,0,7,4,0,0,0,1,0,1
"loc39",18,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,9,0,0,4,1,0,0,0,0,2,0,1,1,1,2,1,6,0,0,0,0,0,0,0,2,0,4,0,0,3,3,4,1,5,3,0,0,0,0,3,0,0,1,0,0,5,0,0,4,1,1,0,0,0,0,0,0,1,2,0,4,0,0,9,4,0,0,1,0,1,0
"loc40",23,0,0,0,0,2,20,0,0,0,0,0,0,1,0,1,14,1,0,1,0,1,0,0,1,4,0,0,2,8,0,1,2,0,0,0,0,0,3,1,1,0,0,1,5,3,0,0,0,0,0,0,2,6,0,10,1,0,5,3,7,0,8,2,0,0,0,1,3,0,0,1,0,0,6,0,0,0,1,7,0,0,0,1,1,2,0,1,0,5,0,0,4,3,2,0,0,0,0,1
"loc41",10,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,8,0,3,1,1,0,0,0,0,4,0,0,0,0,2,1,5,0,1,0,2,0,0,0,4,1,6,0,0,1,3,2,0,7,1,0,1,0,0,2,0,1,2,0,0,6,0,1,6,0,2,0,0,1,0,0,0,0,1,0,5,0,0,4,3,0,0,0,0,0,0
"loc42",30,0,0,0,0,1,22,0,1,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,1,3,0,0,0,10,1,4,4,0,0,0,0,0,5,0,0,2,0,1,1,4,0,0,0,1,0,0,2,3,1,4,2,0,5,2,3,0,4,2,0,0,0,0,4,1,0,0,0,0,8,0,2,5,0,4,0,0,0,0,0,0,0,4,0,8,0,0,5,2,0,0,0,0,1,1
"loc43",22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,7,0,0,2,13,0,3,3,1,0,0,0,0,6,0,0,1,0,2,0,4,0,0,1,1,1,0,4,7,0,9,0,0,7,1,4,0,2,1,0,1,2,1,6,0,0,1,0,0,7,0,0,1,0,6,0,1,1,0,0,0,0,4,0,1,1,0,7,2,0,0,0,1,0,0
"loc44",15,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,6,0,1,1,0,2,1,3,1,0,1,0,0,0,3,2,1,3,0,1,3,4,3,0,5,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,0,4,0,0,0,0,0,0,1,2,0,5,0,1,8,3,1,0,0,0,0,0
"loc45",25,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,5,0,0,0,5,0,2,3,0,0,1,1,0,6,0,0,1,0,1,2,5,0,0,0,0,0,1,2,2,0,11,1,0,6,0,5,0,10,2,0,1,1,0,7,0,0,1,0,0,10,0,1,1,0,6,0,0,1,0,0,0,0,5,0,3,0,0,7,1,0,0,0,0,0,1
"loc46",19,0,0,0,0,1,16,0,0,0,0,1,0,0,0,0,8,1,0,0,0,0,0,0,0,5,0,0,0,10,0,2,1,0,0,0,0,0,5,0,1,0,0,3,3,6,0,0,1,0,0,0,1,5,1,3,1,0,4,3,1,0,7,1,0,0,0,0,4,0,0,2,0,0,8,0,0,3,0,2,0,0,1,0,0,0,0,3,3,1,0,0,9,1,0,0,0,0,0,0
"loc47",17,0,0,0,0,1,17,0,0,0,0,0,0,0,1,2,4,1,0,0,1,0,0,0,0,4,0,1,0,4,0,1,2,1,1,1,0,1,7,1,0,0,0,4,1,3,0,1,0,1,0,0,1,5,0,1,0,0,4,3,9,0,6,1,0,2,1,1,5,2,1,2,0,0,3,0,0,2,1,7,1,1,0,0,0,1,0,0,0,2,0,0,6,5,0,0,0,0,0,0
"loc48",13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,4,1,0,0,3,0,1,1,0,0,0,0,0,3,0,1,0,0,1,5,4,0,1,1,0,0,0,0,5,1,6,0,1,6,6,2,0,2,0,0,0,1,1,1,1,0,0,0,0,2,1,1,1,0,4,0,0,0,0,0,0,0,1,0,2,1,1,5,1,0,0,0,0,0,0
"loc49",18,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,5,0,0,1,1,0,0,0,1,4,1,0,2,6,0,0,4,1,2,0,1,0,11,0,0,0,0,1,3,9,1,0,0,0,0,1,1,2,0,5,0,0,2,5,6,0,7,2,0,0,0,0,8,1,1,1,0,0,15,0,0,3,0,6,0,0,0,0,0,0,0,4,0,9,0,1,10,1,0,0,1,0,0,2
"loc50",11,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,3,1,0,0,0,0,6,0,0,0,0,1,3,1,0,0,2,0,0,0,1,2,0,2,0,1,3,1,5,0,4,0,0,0,0,0,2,0,0,0,1,0,9,1,0,0,0,7,0,0,0,0,0,0,1,0,0,3,0,0,4,0,1,0,0,1,0,1
"loc51",10,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,0,0,3,0,0,0,3,0,1,4,0,0,0,1,0,3,0,0,1,0,1,1,1,0,0,0,0,0,0,1,3,0,6,1,0,2,3,4,0,3,0,1,0,0,4,2,0,0,1,0,1,6,0,0,1,0,11,0,0,0,0,2,0,2,2,0,5,1,0,6,2,0,0,0,0,0,0
"loc52",18,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,1,0,10,0,0,0,5,0,5,7,0,1,0,1,0,5,0,0,0,0,3,2,2,0,0,1,0,0,0,2,3,0,3,1,0,5,1,7,1,6,2,0,1,0,0,1,0,0,0,0,1,8,0,1,1,1,2,0,0,1,0,1,0,0,4,0,2,0,0,4,1,0,0,0,3,0,0
"loc53",20,0,0,0,0,0,13,0,0,0,0,1,1,0,0,0,8,1,0,0,0,0,0,0,1,6,0,0,0,6,0,0,2,0,1,0,0,0,5,0,1,0,0,2,0,2,0,0,0,2,0,0,2,3,1,2,0,0,5,2,4,0,6,2,1,0,1,1,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,7,2,0,2,0,1,0,0
"loc54",14,0,0,0,0,1,9,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,1,0,0,3,1,0,0,5,0,1,0,0,0,0,3,0,6,0,0,1,0,2,5,2,0,0,0,0,0,0,1,1,1,1,2,0,1,3,3,0,3,1,0,0,0,1,1,0,0,1,0,0,8,0,0,2,0,2,0,0,1,0,0,0,0,0,0,3,0,0,9,2,0,1,1,0,0,0
"loc55",12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,7,0,2,0,0,0,0,1,1,5,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,4,0,1,4,0,1,1,3,0,0,1,0,2,0,1,0,1,0,0,7,0,0,2,0,1,0,1,0,0,1,0,1,0,0,2,1,0,7,0,0,1,0,0,0,0
"loc56",11,0,0,0,0,0,14,0,0,0,0,1,0,1,0,0,9,1,0,1,0,0,0,1,0,2,1,0,0,3,0,1,1,0,0,0,0,0,9,1,0,0,0,2,1,3,1,0,3,0,1,0,1,2,0,6,0,0,2,2,2,0,5,1,0,0,0,0,2,1,1,0,0,0,8,0,0,1,0,1,0,1,0,1,0,0,0,3,0,3,0,0,3,3,0,0,0,0,0,0
"loc57",21,0,0,0,0,0,11,0,0,0,0,1,0,1,0,0,9,0,0,0,1,0,0,0,0,6,0,0,0,12,1,4,1,1,1,0,1,1,2,0,2,0,0,3,0,2,0,0,0,1,1,1,3,7,1,6,0,0,2,1,4,0,6,2,0,1,1,0,1,0,0,0,0,0,7,1,1,2,1,4,0,0,0,0,0,0,0,0,1,5,0,0,6,1,0,0,0,0,2,1
"loc58",27,0,0,0,0,2,17,0,0,0,0,0,0,0,0,1,10,1,1,1,0,0,0,0,2,3,0,1,0,8,1,0,6,0,0,0,0,1,6,0,0,0,0,1,2,3,0,1,1,1,0,1,2,5,0,3,0,1,7,2,4,1,7,1,0,1,1,0,4,1,0,2,0,1,4,0,0,0,1,7,0,0,0,0,0,0,1,2,0,1,3,0,9,2,1,0,0,2,0,0
"loc59",19,0,0,0,0,0,19,0,0,0,0,0,1,0,0,1,6,0,0,0,1,0,0,0,0,6,0,0,0,7,0,1,3,1,1,0,0,0,8,0,1,0,0,2,3,4,0,0,0,0,0,1,1,6,3,7,0,0,3,4,3,0,4,2,0,1,0,1,1,0,0,1,0,0,11,0,1,4,0,6,0,0,0,2,0,1,1,3,0,2,2,0,8,2,0,0,0,0,1,0
"loc60",15,1,0,0,0,1,17,0,0,0,0,2,1,0,0,0,5,0,0,0,1,1,0,1,2,1,0,0,1,8,0,1,2,1,0,0,0,1,8,0,0,0,0,1,3,5,0,0,0,0,2,0,2,2,0,4,1,1,5,2,6,0,1,1,0,1,0,1,1,0,0,0,0,0,11,0,0,4,0,2,0,0,1,0,0,0,1,1,0,2,0,0,4,3,0,0,0,1,0,0
"loc61",15,0,0,0,0,1,13,0,0,0,0,3,1,0,1,0,9,0,1,1,1,0,0,1,1,6,0,1,1,5,0,0,1,1,0,0,0,0,4,1,0,0,0,3,1,5,0,1,0,0,1,0,1,3,0,3,1,0,1,2,2,0,6,1,0,2,1,0,3,0,1,0,1,1,6,0,0,2,0,3,0,0,1,1,1,0,1,1,0,2,0,1,2,1,0,0,0,0,0,0
"loc62",28,0,0,0,0,1,29,0,0,0,0,1,0,0,2,0,10,0,0,0,2,0,1,0,0,4,1,0,0,4,0,2,3,0,0,1,0,1,12,1,1,0,1,7,2,4,0,0,0,0,1,1,2,2,0,6,0,0,5,4,3,0,7,2,0,2,2,0,3,1,0,0,0,1,7,0,1,1,0,6,0,0,1,0,2,0,1,2,0,5,0,0,7,4,0,0,1,1,0,0
"loc63",19,0,0,0,0,1,18,0,0,0,0,3,1,1,1,1,8,1,1,0,0,2,0,0,0,6,0,0,0,6,0,0,2,0,0,0,2,1,6,0,1,0,0,2,2,5,0,1,0,0,0,1,0,4,0,2,1,1,5,4,2,1,5,2,0,1,1,1,2,0,1,2,0,0,7,0,1,5,0,6,0,1,0,0,1,0,0,4,0,7,0,1,2,3,0,1,0,0,1,0
"loc64",20,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,1,3,0,1,0,6,0,1,0,0,3,0,0,0,3,0,0,1,0,0,2,4,1,0,2,1,0,0,3,3,0,7,1,0,4,5,5,0,3,0,0,1,0,1,6,1,0,1,0,0,4,0,0,1,0,4,2,0,0,0,1,1,0,1,0,3,0,1,5,0,1,2,0,2,0,0
